gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2211465399	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS671397779	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		PE	Tambopata Research Center	Madre de Dios		3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-13.134196	-69.610866							2018-10-21T00:00:00Z	21	10	2018	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD	OBS671397779				CC0_1_0		obsr466089			2020-02-11T01:55:12.764Z		COORDINATE_ROUNDED
2211429819	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684908642	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BO	La Chonta-PN Amboro	Santa Cruz		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-17.662081	-63.699503							2018-08-30T00:00:00Z	30	8	2018	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD	OBS684908642				CC0_1_0		obsr1203338			2020-02-11T01:51:29.078Z		COORDINATE_ROUNDED
2211425285	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684899561	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BO	La Chonta-PN Amboro	Santa Cruz		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-17.662081	-63.699503							2018-10-18T00:00:00Z	18	10	2018	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD	OBS684899561				CC0_1_0		obsr1203338			2020-02-11T01:53:08.169Z		COORDINATE_ROUNDED
2211393859	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS668238731	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Chapada dos Guimarães--Vale da Bencão	Mato Grosso			e2e717bf-551a-4917-bdc9-4fa0f342c530	-15.437765	-55.78938							2018-10-16T00:00:00Z	16	10	2018	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD	OBS668238731				CC0_1_0		obsr839070			2020-02-11T02:00:46.702Z		COORDINATE_ROUNDED
2211383830	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684837754	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Baixo Rio Itaueiras	Maranhão		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-6.499822	-47.419489							2005-06-28T00:00:00Z	28	6	2005	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD	OBS684837754				CC0_1_0		obsr1203211			2020-02-11T01:54:44.221Z		COORDINATE_ROUNDED
2211371488	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684837812	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Baixo Rio Itaueiras	Maranhão		4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-6.499822	-47.419489							2005-06-29T00:00:00Z	29	6	2005	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD	OBS684837812				CC0_1_0		obsr1203211			2020-02-11T01:51:38.285Z		COORDINATE_ROUNDED
2211350567	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS668206705	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	PN Chapada dos Guimarães--Pousada do Parque	Mato Grosso			e2e717bf-551a-4917-bdc9-4fa0f342c530	-15.444001	-55.824666							2017-09-09T00:00:00Z	9	9	2017	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD	OBS668206705				CC0_1_0		obsr1133414			2020-02-11T01:51:13.497Z		COORDINATE_ROUNDED
2211343357	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS684770978	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		PE	Manu Wildlife Center--Grounds	Madre de Dios		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-12.355031	-70.702906							2005-09-14T00:00:00Z	14	9	2005	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD	OBS684770978				CC0_1_0		obsr419506			2020-02-11T01:55:08.713Z		COORDINATE_ROUNDED
2211333673	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS668178788	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		PE	Boca Parimanu	Madre de Dios		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-12.426165	-69.268358							2018-10-19T00:00:00Z	19	10	2018	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS668178788				CC0_1_0		obsr641071			2020-02-11T01:51:57.599Z		
2211319990	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS668178469	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		PE	Boca Parimanu	Madre de Dios		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-12.426165	-69.268358							2018-10-18T00:00:00Z	18	10	2018	2487653	2487653	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS668178469				CC0_1_0		obsr641071			2020-02-11T01:51:17.753Z		
