gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2168583544	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS612460890	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	Itiyuro-Tuyunti	Salta		24	e2e717bf-551a-4917-bdc9-4fa0f342c530	-22.105761	-63.743863							2018-05-05T00:00:00Z	5	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS612460890				CC0_1_0		obsr632976			2020-02-11T01:55:02.260Z		COORDINATE_ROUNDED
2168368869	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ARG:OBS619993811	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	Río Lavayen - Ruta Pcial N°1	Jujuy		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-24.27367	-64.717424							2018-05-18T00:00:00Z	18	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD_ARG	OBS619993811				CC0_1_0		obsr643142			2020-02-11T01:51:34.541Z		
2168076673	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS636559114	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	PN Calilegua (AICA JU02)	Jujuy			e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.760838	-64.849505							2009-11-12T00:00:00Z	12	11	2009	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS636559114				CC0_1_0		obsr334177			2020-02-11T01:53:54.808Z		COORDINATE_ROUNDED
2167742827	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ARG:OBS636134403	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	PN Calilegua (AICA JU02)	Jujuy		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.760838	-64.849505							2018-06-30T00:00:00Z	30	6	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD_ARG	OBS636134403				CC0_1_0		obsr1093057			2020-02-11T01:57:24.733Z		COORDINATE_ROUNDED
2167430807	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS635803638	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	Itiyuro-Tuyunti	Salta		24	e2e717bf-551a-4917-bdc9-4fa0f342c530	-22.105761	-63.743863							2018-05-05T00:00:00Z	5	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS635803638				CC0_1_0		obsr243813			2020-02-11T01:54:43.427Z		COORDINATE_ROUNDED
2167427562	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS635803766	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	Ruta Provincial 46, Salta, AR (-22,343, -63,792)	Salta		3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-22.342668	-63.791636							2018-05-06T00:00:00Z	6	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS635803766				CC0_1_0		obsr243813			2020-02-11T01:51:30.728Z		COORDINATE_ROUNDED
2167427121	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS610976531	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	PE da Lapa Grande	Minas Gerais		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-16.709383	-43.941568							2018-05-05T00:00:00Z	5	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS610976531				CC0_1_0		obsr553166			2020-02-11T01:53:56.982Z		COORDINATE_ROUNDED
2166876283	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS610297722	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	PE da Lapa Grande	Minas Gerais		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-16.709383	-43.941568							2018-05-04T00:00:00Z	4	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS610297722				CC0_1_0		obsr135090			2020-02-11T01:51:29.515Z		COORDINATE_ROUNDED
2166863540	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS610294697	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	PE da Lapa Grande	Minas Gerais		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-16.709383	-43.941568							2018-05-04T00:00:00Z	4	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS610294697				CC0_1_0		obsr412230			2020-02-11T01:54:32.089Z		COORDINATE_ROUNDED
2166536810	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ARG:OBS618503970	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	Río del Medio - Jujuy	Jujuy		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-24.422925	-64.669261							2015-07-23T00:00:00Z	23	7	2015	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD_ARG	OBS618503970				CC0_1_0		obsr635326			2020-02-11T01:51:24.619Z		COORDINATE_ROUNDED
2166516352	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ARG:OBS621573753	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	PN Calilegua (AICA JU02)	Jujuy		3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.760838	-64.849505							2018-04-15T00:00:00Z	15	4	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD_ARG	OBS621573753				CC0_1_0		obsr975086			2020-02-11T01:51:36.049Z		COORDINATE_ROUNDED
2166323782	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS634378163	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	PN Serra das Confusões	Piauí			e2e717bf-551a-4917-bdc9-4fa0f342c530	-9.226161	-43.463471							2003-08-14T00:00:00Z	14	8	2003	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS634378163				CC0_1_0		obsr162357			2020-02-11T01:51:27.388Z		
2166012509	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS609196803	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	Puente sobre Río San Francisco (Jujuy)	Jujuy		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.711417	-64.536481							2018-04-11T00:00:00Z	11	4	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS609196803				CC0_1_0		obsr348161			2020-02-11T01:54:17.003Z		COORDINATE_ROUNDED
2165420060	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ARG:OBS633174011	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BO	Refugío Los Volcanes	Santa Cruz			e2e717bf-551a-4917-bdc9-4fa0f342c530	-18.105188	-63.598351							2018-06-09T00:00:00Z	9	6	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD_ARG	OBS633174011				CC0_1_0		obsr628462			2020-02-11T01:55:07.298Z		COORDINATE_ROUNDED
2164429912	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS632036505	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Botumirim--Mata do Lobo	Minas Gerais		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-16.789698	-42.998982							2018-06-17T00:00:00Z	17	6	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS632036505				CC0_1_0		obsr536027			2020-02-11T01:55:03.418Z		COORDINATE_ROUNDED
2164121706	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS619590826	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	Laguna San Miguel	Jujuy		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.934392	-64.500981							2018-05-17T00:00:00Z	17	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS619590826				CC0_1_0		obsr421500			2020-02-11T01:51:24.893Z		COORDINATE_ROUNDED
2164053924	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS631726643	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Serra da Meruoca estrada da Pedra	Ceará		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-3.613649	-40.404389							2018-04-06T00:00:00Z	6	4	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS631726643				CC0_1_0		obsr1074964			2020-02-11T01:56:01.842Z		COORDINATE_ROUNDED
2163307922	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ARG:OBS606122696	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	PN Calilegua (AICA JU02)	Jujuy		3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.760838	-64.849505							2018-04-15T00:00:00Z	15	4	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD_ARG	OBS606122696				CC0_1_0		obsr348161			2020-02-11T01:55:13.755Z		COORDINATE_ROUNDED
2163214382	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS630696043	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BO	Z--BO (SCZ) Kaa-Iya. Campamento guardaparques	Santa Cruz		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-18.518611	-60.81							2001-10-21T00:00:00Z	21	10	2001	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS630696043				CC0_1_0		obsr1089184			2020-02-11T01:51:40.833Z		COORDINATE_ROUNDED
2162575072	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS605183779	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	Reserva Natural Provincial Los Sosa--Quebrada Los Sosa	Tucumán			e2e717bf-551a-4917-bdc9-4fa0f342c530	-27.021381	-65.659748							2018-04-17T00:00:00Z	17	4	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS605183779				CC0_1_0		obsr809774			2020-02-11T01:51:33.097Z		
2161683092	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS612862438	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	Itiyuro-Tuyunti	Salta		24	e2e717bf-551a-4917-bdc9-4fa0f342c530	-22.105761	-63.743863							2018-05-05T00:00:00Z	5	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS612862438				CC0_1_0		obsr521859			2020-02-11T01:54:20.857Z		COORDINATE_ROUNDED
2161631862	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS629149299	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	COPA Sítio Tamboril Colab. de Observação e Pesquisa de Aves	Maranhão		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-5.134301	-42.989546							2018-06-07T00:00:00Z	7	6	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS629149299				CC0_1_0		obsr981900			2020-02-11T01:51:25.767Z		COORDINATE_ROUNDED
2161544736	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS612687835	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Mata do Hotel Serrano	Rio Grande do Norte		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-6.088634	-37.908565							2018-05-06T00:00:00Z	6	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS612687835				CC0_1_0		obsr790043			2020-02-11T01:51:42.055Z		
2161524027	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS603939483	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Serra do Arrepio	Bahia			e2e717bf-551a-4917-bdc9-4fa0f342c530	-14.553292	-40.267813							2018-03-28T00:00:00Z	28	3	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS603939483				CC0_1_0		obsr881831			2020-02-11T01:54:15.892Z		
2161395806	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS603814954	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	PN Calilegua (AICA JU02)	Jujuy		4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.760838	-64.849505							2018-04-08T00:00:00Z	8	4	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS603814954				CC0_1_0		obsr499489			2020-02-11T01:51:34.086Z		COORDINATE_ROUNDED
2161342209	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS612465458	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	Ruta Provincial 46, Salta, AR (-22,343, -63,792)	Salta		3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-22.342668	-63.791636							2018-05-06T00:00:00Z	6	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS612465458				CC0_1_0		obsr428007			2020-02-11T01:54:19.962Z		COORDINATE_ROUNDED
2160913591	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ARG:OBS612023960	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	PN Calilegua (AICA JU02)--Sendero Lagunita y El Pedemontano	Jujuy		10	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.753757	-64.853119							2018-05-05T00:00:00Z	5	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD_ARG	OBS612023960				CC0_1_0		obsr635326			2020-02-11T01:51:43.910Z		COORDINATE_ROUNDED
2160833940	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS603236402	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	Reserva Natural Provincial Los Sosa--Quebrada Los Sosa	Tucumán		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-27.021381	-65.659748							2018-04-17T00:00:00Z	17	4	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS603236402				CC0_1_0		obsr429380			2020-02-11T01:54:19.221Z		
2160800442	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS603214984	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	Reserva Natural Provincial Los Sosa--Quebrada Los Sosa	Tucumán			e2e717bf-551a-4917-bdc9-4fa0f342c530	-27.021381	-65.659748							2018-04-17T00:00:00Z	17	4	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS603214984				CC0_1_0		obsr496887			2020-02-11T01:51:30.172Z		
2160231972	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS627656557	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BO	Z--BO (SCZ) Kaa-Iya. Campamento guardaparques	Santa Cruz		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-18.518611	-60.81							2000-09-17T00:00:00Z	17	9	2000	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS627656557				CC0_1_0		obsr1089184			2020-02-11T01:55:09.818Z		COORDINATE_ROUNDED
2160173532	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS602511620	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	Mitre, La Mendieta, Jujuy, AR (-24,306, -64,988)	Jujuy		3	e2e717bf-551a-4917-bdc9-4fa0f342c530	-24.305938	-64.988256							2018-04-19T00:00:00Z	19	4	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS602511620				CC0_1_0		obsr635326			2020-02-11T01:55:05.904Z		COORDINATE_ROUNDED
2160055750	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS611245172	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		PE	San Juan Del Oro (-14.212, -69.148)	Puno		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-14.212032	-69.148081							2018-05-05T00:00:00Z	5	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS611245172				CC0_1_0		obsr725737			2020-02-11T01:55:05.690Z		COORDINATE_ROUNDED
2158808406	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ARG:OBS613517636	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	PN Calilegua (AICA JU02)--Sendero Lagunita y El Pedemontano	Jujuy		10	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.753757	-64.853119							2018-05-05T00:00:00Z	5	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD_ARG	OBS613517636				CC0_1_0		obsr768620			2020-02-11T01:51:25.270Z		COORDINATE_ROUNDED
2158789635	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ARG:OBS614078376	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	Rio Colorado, departamento Ledesma	Jujuy		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.945428	-64.927776							2018-05-05T00:00:00Z	5	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD_ARG	OBS614078376				CC0_1_0		obsr922681			2020-02-11T01:51:14.142Z		
2158681977	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ARG:OBS613384559	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	PN Calilegua (AICA JU02)	Jujuy		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.760838	-64.849505							2018-05-01T00:00:00Z	1	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD_ARG	OBS613384559				CC0_1_0		obsr426825			2020-02-11T01:54:12.732Z		COORDINATE_ROUNDED
2158508574	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS613115171	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Guaramiranga/ Próx. Tibagi	Ceará		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-4.249588	-38.950961							2018-05-05T00:00:00Z	5	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS613115171				CC0_1_0		obsr602858			2020-02-11T01:54:30.216Z		COORDINATE_ROUNDED
2158269938	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS612859249	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BO	Refugio Los Volcanes Road, Departamento de Santa Cruz, BO (-18,104, -63,599)	Santa Cruz		4	e2e717bf-551a-4917-bdc9-4fa0f342c530	-18.104469	-63.59919							2018-05-05T00:00:00Z	5	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS612859249				CC0_1_0		obsr1088657			2020-02-11T01:55:57.286Z		COORDINATE_ROUNDED
2157758566	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_BRA:OBS624980728	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Margem esquerda Passagem da Conceição - Lado de Cuiabá	Mato Grosso		1	e2e717bf-551a-4917-bdc9-4fa0f342c530	-15.569421	-56.135463							2018-05-28T00:00:00Z	28	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD_BRA	OBS624980728				CC0_1_0		obsr676867			2020-02-11T01:51:25.280Z		COORDINATE_ROUNDED
2157287961	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ARG:OBS611800195	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		AR	PN Calilegua (AICA JU02)--Sendero Lagunita y El Pedemontano	Jujuy		10	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.753757	-64.853119							2018-05-05T00:00:00Z	5	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD_ARG	OBS611800195				CC0_1_0		obsr228451			2020-02-11T01:54:51.529Z		COORDINATE_ROUNDED
2157274712	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS611694475	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BO	San Miguelito	Santa Cruz		7	e2e717bf-551a-4917-bdc9-4fa0f342c530	-16.711918	-59.010959							2018-05-05T00:00:00Z	5	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS611694475				CC0_1_0		obsr916282			2020-02-11T01:51:39.547Z		COORDINATE_ROUNDED
2157228681	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS624332757	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BO	Z--BO (SCZ) Sur de Natividad	Santa Cruz		8	e2e717bf-551a-4917-bdc9-4fa0f342c530	-17.859722	-61.059444							1998-06-25T00:00:00Z	25	6	1998	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS624332757				CC0_1_0		obsr1089184			2020-02-11T01:55:07.345Z		COORDINATE_ROUNDED
2156953669	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS611395440	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BR	Botumirim--Mata do Lobo	Minas Gerais		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-16.789698	-42.998982							2018-05-05T00:00:00Z	5	5	2018	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD	OBS611395440				CC0_1_0		obsr973969			2020-02-11T01:50:58.012Z		COORDINATE_ROUNDED
2156807613	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS623731832	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Synallaxis	Synallaxis scutata		SPECIES	Synallaxis scutata P.L.Sclater, 1859	Synallaxis scutata		BO	Z--BO (SCZ) Área Fortín Ravelo	Santa Cruz		2	e2e717bf-551a-4917-bdc9-4fa0f342c530	-19.295278	-60.620556							1998-02-07T00:00:00Z	7	2	1998	2485028	2485028	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS623731832				CC0_1_0		obsr1089184			2020-02-11T01:51:39.885Z		COORDINATE_ROUNDED
