-42.7322,-19.7122
-43.3194,-21.8692
-43.981639,-19.469639
-35.5672222,-9.1
-37.381111,-7.253056
-40.455,-3.54167
-43.470278,-22.538611
-39.1388889,-7.416
-47,-21.46
-46.1883,-23.5228
-47.216701,-22.299999
-46.9578,-22.4319
-44.119167,-18.323611
-46.68,-22.68
-38.5864,-7.215
-43.3764,-19.2156
-42.5311,-22.2819
-43.4511,-22.7592
-46.8803,-13.7419
-43.5081,-20.2875
-48.7425,-23.533333
-44.4042,-19.2744
-44.7131,-23.2178
-44.9667,-22.3903
-46.6097,-20.7189
-47.266667,-19.333333
-36.6964,-8.35778
-36.4344,-10.4056
-44.1961,-21.4686
-42.6872,-14.4925
-45.3433,-3.60833
-48.9072,-21.1858
-47.64,-22.72
-43.8981,-22.6292
-44.9419,-17.345
-46.996411,-23.395686
-47.42,-21.99
-44.8903,-19.6828
-36.705,-8.18639
-42.9086,-20.4164
-51.23,-30.0331
-47.52,-23.21
-47.47,-21.85
-39.0647,-16.4497
-63.9039,-8.76194
-46.3694,-14.0931
-50.89,-22.22
-34.8811,-8.05389
-47.81,-21.17
-42.6097,-22.7086
-47.56,-22.41
-43.2075,-22.9028
-43.8278,-22.0892
-38.35,-12.433333
-43.4153,-19.9594
-47.720969,-23.383744
-39.0247,-16.2781
-44.095,-22.1494
-40.553056,-19.9075
-44.0511,-12.9833
-39.601944,-7.216389
-37.2453,-9.37833
-43.7144,-19.1689
-44.2231,-18.2969
-46.56,-23.69
-43.3622,-19.8261
-46.0489,-19.3111
-46.473111,-20.483361
-43.0106,-21.54
-44.656667,-22.642778
-46.874401,-21.5511
-52.7442,-10.8044
-43.9375,-23.075
-35.0183,-8.00222
-46.943333,-23.850556
-45.31,-23.22
-47.99,-23.87
-46.63,-23.54
-40.750278,-19.033889
-48.080556,-23.523889
-47.1125,-23.523889
-46.9914,-20.9169
-35.5,-7.583333
-44.2467,-19.4658
-51.3148,-22.4778
-52.3,-22.6
-42.9656,-22.4122
-35.3183,-7.50528
-42.73,-17.2856
-39.3275,-14.273333
-40.945556,-3.836111
-45.0711,-23.4339
-48.2772,-18.9186
-53.325,-23.7664
-39.0753,-15.2933
-44.7306,-17.5983
-42.8819,-20.7539
-41.0922,-3.56222
-46.97,-23.03
-47.43,-23.54
-48.5364,-6.41111
-43.45,-19.083333
-44.95,-11.966667
-40.536944,-12.387778
-47.047278,-23.266833
-41.7353,-20.445833
-39.833333,-7.25
-46.333333,-14.25
-45.75,-15.5
-40.945556,-3.836111
-52.3,-22.6
-42.882222,-20.754444
-45.016667,-16.133333
-47.1125,-23.523889
-42.543056,-14.743333
-35.5,-7.583333
-42.789722,-13.086111
-41.14,-7.121389
-42.506389,-14.090833
-39.3275,-14.273333
-42.485,-14.479167
-39.601944,-7.216389
-40.05,-19.15
-39.535,-15.158333
-40.888333,-5.162222
-43.470278,-22.538611
-48.146111,-19.144444
-46.091111,-14.543611
-39.1388889,-7.416
-48.9072,-21.1858
-46.65,-22.5231
-45.0711,-23.4339
-46.6361,-23.5475
-46.668492,-22.694886
-46.9578,-22.4319
-43.2075,-22.9028
-47.8228,-22.2528
-47.0608,-22.9056
-46.1447,-22.7553
-47.2225,-23.6564
-43.2656,-21.5878
-46.756944,-23.460556
-46.996411,-23.395686
-37.381111,-7.253056
-36.2666667,-10.0005556
-36.7788889,-10.175
-35.5672222,-9.1
-37.9555556,-9.2697222
-35.5,-7.583333
-47.266667,-19.333333
-46.7725,-23.663056
-43.402056,-19.396361
-44.656667,-22.642778
-43.981639,-19.469639
-45.016667,-16.133333
-45.75,-15.5
-46.473111,-20.483361
-45.9375,-23.716667
-48.080556,-23.523889
-55.727222,-15.502778
-46,-20
-48.588139,-23.711128
-46.866667,-23.183333
-47.720969,-23.383744
47.049444,-23.321667
-41.9072,-20.6503
-40.958278,-20.285389
-38.351081,-19.133642
-35.881111,-7.230833
-35.125833,-6.838889
-45.4960278,-19.2575
-40.6625,-18.985
-40.516,-19.354444
-40.449444,-19.925
-41.326667,-12.807222
-40.553056,-19.9075
-40.750333,-19.317194
-48.7425,-23.533333
-46.943333,-23.850556
-38.5,-12.883333
-41.333333,-12.7
-35.691389,-6.963333
-37.65,-10.917222
-37.071667,-10.911111
-45.016666,-16.133333
-44.25,-15.75
-39.133333,-16.383333
