m_silvatica,-47.53,-14.71
m_silvatica,-36.1063889,-9.0269444
m_silvatica,-44.151389,-2.646389
m_silvatica,-35.0183,-8.00222
m_silvatica,-44.262222,-2.567703
m_silvatica,-36.0936,-9.78111
m_silvatica,-38.4953,-12.5125
m_silvatica,-35.05,-7.063889
m_silvatica,-35.2325,-7.096389
m_silvatica,-54.133333,-10.45
m_silvatica,-35.146667,-8.553611
m_silvatica,-35.1047,-8.75972
m_silvatica,-64.7114,-3.35417
m_silvatica,-36.3528,-9.90528
m_silvatica,-42.8019,-5.08917
m_silvatica,-48.15,-2.41667
m_silvatica,-38.1017,-7.83806
m_silvatica,-49.6725,-3.76611
m_silvatica,-37.3397,-8.75333
m_silvatica,-39.0753,-15.2933
m_silvatica,-39.090278,-13.328889
m_silvatica,-39.446389,-12.960833
m_silvatica,-48.879269,-1.722189
m_silvatica,-35.709722,-7.041944
m_silvatica,-47.632833,-14.164667
m_silvatica,-61.6975,3.765639
m_silvatica,-39.15,-13.166667
m_silvatica,-49.936836,-0.979247
m_silvatica,-41.316667,-12.833333
m_silvatica,-35.741667,-6.558333
m_silvatica,-35.704167,-6.97
m_silvatica,-34.935556,-6.688333
m_silvatica,-35.112778,-6.424444
m_silvatica,-35.678611,-8.401389
m_silvatica,-42.826389,-2.746944
m_silvatica,-48.410556,-1.434167
m_silvatica,-39.05,-16
m_silvatica,-48.263139,-1.355306
m_silvatica,-35.720556,-8.510278
m_silvatica,46.7497222,-1.0486111
m_silvatica,-36.389167,-8.201389
m_silvatica,-34.986389,-8.316389
m_silvatica,-38.919722,-13.588611
m_silvatica,-38.301111,-12.673889
m_silvatica,-39.1,-13.95
m_silvatica,-36.251944,-9.832222
m_silvatica,-40.251389,-10.400556
m_silvatica,-61,1.28
m_silvatica,-36,-8.31
m_silvatica,-39.471944,-12.853056
m_silvatica,-37.725,-12.040833
m_silvatica,-35.8036111,-9.66
m_silvatica,-36.2722222,-9.9925
m_silvatica,-39.545278,-7.292778
m_silvatica,-39.466667,-12.866667
m_silvatica,-38.090556,-12.038333
m_silvatica,-37.438056,-11.268611
m_silvatica,-38.313056,-12.493056
m_silvatica,-35.766667,-9.233333
m_silvatica,-34.818056,-7.604722
m_silvatica,-38.92,-4.2711111
m_silvatica,-36.7870556,-9.0100278
m_silvatica,-35.937693,-8.979501
m_silvatica,-39.462222,-13.916944
m_silvatica,-35.0027778,-7.8388889
m_silvatica,-38.1675,-13.802222
m_silvatica,-39.035,-14.9775
m_silvatica,-37.511389,-11.519444
m_silvatica,-60.146753,-3.196339
m_silvatica,-39.533333,-15.95
m_silvatica,-34.9710139,-7.7057306
m_silvatica,-39.133333,-13.716667
m_silvatica,-35.248611,-6.627222
m_silvatica,-40.809167,-11.154167
m_silvatica,-35.840556,-8.72
m_silvatica,-34.863056,-7.115
m_silvatica,-35.854722,-8.707778
m_silvatica,-41.4030556,-12.5602778
m_silvatica,-35.129167,-6.604444
m_silvatica,-59.977831,-3.100878
m_silvatica,-72.930661,-7.482211
m_silvatica,-47.578611,-0.060283
m_silvatica,-40.5,-13.5
